"","treatment","microbe","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"37","control","bb362","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.08719790175883e-05,-335.990100031562,0.0180673949776479,65.9305836295257,2.37035215607325e-07,20.745574122314,6.61283763940358e-05,1.04820560879143e-05,1.12619019472624e-05,-370.116569462768,-301.863630600355,0.0179586137984797,0.0181761761568161,1.0407389994998e-05,1.13365680401787e-05,-376.651425311297,-295.328774751826,0.0179377833599156,0.0181970065953802,2.99624786054879e-05,-8.73408680573192,0.0190211519648865,65.8827664307622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","control","02-343","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.48658953611889e-05,-371.7619591934,0.0358735799676913,116.862196411417,2.62033909351939e-07,22.1725619754189,0.000178000693476845,1.4434849580305e-05,1.52969411420729e-05,-408.235823642965,-335.288094743836,0.0355807688269219,0.0361663911084607,1.43523088988591e-05,1.53794818235187e-05,-415.220180665222,-328.303737721579,0.0355246986084766,0.0362224613269059,4.95901362068067e-05,7.60789217146247,0.0374789006628016,116.716826298917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","control","ec124","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.06879166905837e-05,-318.190522722023,0.0181263221777873,65.5405763145339,2.43312164062754e-07,21.8372680816342,7.23762033382575e-05,1.02876681807005e-05,1.10881652004669e-05,-354.112828716311,-282.268216727735,0.0180072633232958,0.0182453810322787,1.02110248490207e-05,1.11648085321467e-05,-360.991568162026,-275.38947728202,0.0179844648192443,0.0182681795363302,3.36882404899364e-05,13.3086167269288,0.0190112308689985,65.4827065049821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","control","11-228","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.09298752550105e-05,-352.901293792967,0.0186593450507669,67.8589432559025,2.24576279400019e-07,20.0860464771962,6.56009403893384e-05,1.05604472753975e-05,1.12993032346236e-05,-385.942840247954,-319.859747337979,0.0185514315038265,0.0187672585977074,1.04897057473865e-05,1.13700447626346e-05,-392.269944888271,-313.532642697662,0.0185307672076038,0.01878792289393,4.60744077668107e-05,8.75166282857167,0.0190072341581863,67.8211995198048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","control","scc187","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.07860187591214e-05,-369.714045130842,0.0186531397187373,67.8462838235742,2.4294605232032e-07,22.3837152160143,7.19593674065054e-05,1.03863725030545e-05,1.11856650151884e-05,-406.535256661185,-332.892833600498,0.0185347665593536,0.018771512878121,1.03098444965736e-05,1.12621930216693e-05,-413.58612695423,-325.841963307454,0.0185120993586206,0.0187941800788541,4.16110327829959e-05,5.68823436525087,0.0200065506719188,67.7976149573241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","control","ec116","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.01393621594948e-05,-382.136891901135,0.0183815645632714,66.1725649328147,2.33004044058657e-07,23.7472678961882,7.6304305152559e-05,9.75607050701833e-06,1.05226538119713e-05,-421.201147590364,-343.072636211905,0.0182560439812955,0.0185070851452474,9.68267423313986e-06,1.05960500858498e-05,-428.681536977664,-335.592246824606,0.0182320081251724,0.0185311210013704,3.85535561734124e-05,8.89713794971201,0.0190061108960738,66.1264595195321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","control","p. caro","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.0962685774919e-05,-375.953478693191,0.0191427979207943,69.5386876854723,2.50334988464343e-07,22.9116944652758,7.54028245807904e-05,1.05508847188952e-05,1.13744868309429e-05,-413.643216088569,-338.263741297812,0.0190187602743589,0.0192668355672297,1.04720291975289e-05,1.14533423523091e-05,-420.860399845131,-331.04655754125,0.018995008384616,0.0192905874569727,3.43422257932502e-05,-2.70331232320321,0.0200185935047379,69.4912101897136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","control","ec52","mar 24",TRUE,"gompertz",FALSE,FALSE,0,0.000620408960403982,885.436632895951,1.54538948379875,3185.06421300554,1.6522168111617e-05,29.2092060479888,0.0253853662412298,0.000593229993860372,0.000647587926947592,837.387488947009,933.485776844893,1.50363055633192,1.58714841126557,0.000588025510905213,0.000652792409902752,828.186589041893,942.686676750009,1.49563416596594,1.59514480163156,0.00190604705366108,1292.67002351393,1.57056317636642,3154.95301619066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","control","62-268","mar 24",TRUE,"gompertz",FALSE,FALSE,0,0.00302537204868084,1210.8277950985,1.75889589355824,4901.76033481603,0.000100523403364595,10.4533319911792,0.0072306220305372,0.00286001105014608,0.0031907330472156,1193.63206397301,1228.02352622399,1.747001520318,1.77079026679847,0.00282834617808623,0.00322239791927544,1190.33926439579,1231.31632580121,1.74472387437838,1.77306791273809,0.0115984639244404,1350.77285058641,1.82131165717108,4897.93017166073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","control","ec102","mar 24",TRUE,"gompertz",FALSE,FALSE,0,1.09964743416085e-05,-338.512394287286,0.0190772089737158,68.8655082835153,2.58251045851062e-07,23.0977818892223,7.94222806578333e-05,1.05716513711835e-05,1.14212973120335e-05,-376.508245495056,-300.516543079515,0.0189465593220337,0.019207858625398,1.04903022917404e-05,1.15026463914766e-05,-383.784046790161,-293.24074178441,0.0189215413036265,0.0192328766438052,4.11502145006529e-05,19.6610014507034,0.020026629502167,68.8070826298289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
