"","treatment","microbe","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"11","treatment","q1f2","feb 15",TRUE,"logistic",FALSE,FALSE,0,0.00308042746784724,1045.8493767331,1.91533211041865,5704.3092923777,0.000127675235376171,14.6932750741143,0.00922408596386165,0.00287040170565344,0.00329045323004104,1021.67893923618,1070.01981423002,1.90015848900809,1.9305057318292,0.00283018400650994,0.00333067092918453,1017.05055758784,1074.64819587836,1.89725290192948,1.93341131890781,0.0119376656310837,1268.94344924831,2.07876937469776,5723.55920940487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","treatment","q1b4","feb 15",TRUE,"gompertz",FALSE,FALSE,0,5.55744124431539e-06,-1375.59679862404,0.018329150787644,63.9760811126299,3.04735763553378e-07,112.352245992847,0.00023300686635054,5.05615091327008e-06,6.0587315753607e-06,-1560.41624328227,-1190.7773539658,0.0179458544924974,0.0187124470827907,4.96015914775077e-06,6.15472334088001e-06,-1595.80720077002,-1155.38639647806,0.017872457329597,0.0187858442456911,6.43031449604071e-05,11.1440617899416,0.0182909638200855,64.0024830956483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","treatment","bb362","feb 15",TRUE,"gompertz",FALSE,FALSE,0,3.42189394032158e-05,-14.6818189508782,0.0131098074795614,54.0407363707153,8.59815825001428e-07,5.42437445703155,2.34445587098159e-05,3.28045423710885e-05,3.56333364353432e-05,-23.6049149326951,-5.75872296906125,0.0130712411804837,0.013148373778639,3.2533700386213e-05,3.59041784202186e-05,-25.31359288666,-4.05004501509631,0.0130638561444901,0.0131557588146326,4.7174262875043e-05,6.86576266696896,0.0135838838504211,54.0325110662286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","treatment","02-343","feb 15",TRUE,"gompertz",FALSE,FALSE,0,2.20720724847127e-05,-405.922907624654,0.0533208875052983,175.095446728551,4.61672963248708e-07,26.5889828298994,0.000306273796914847,2.13126204601686e-05,2.28315245092568e-05,-449.661784379838,-362.184030869469,0.0528170671093734,0.0538247079012232,2.11671934767452e-05,2.29769514926802e-05,-458.037313971256,-353.808501278051,0.0527205908633452,0.0539211841472514,0.000101229227321417,14.0114960252001,0.0570788464013556,174.877999634566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","treatment","ec124","feb 15",TRUE,"gompertz",FALSE,FALSE,0,8.69103742377937e-06,-669.043983638096,0.0159323132574213,60.3827106419093,4.86623190633264e-07,66.5699047916166,0.000121109505884365,7.89054227518765e-06,9.49153257237109e-06,-778.551477020305,-559.536490255886,0.0157330881202416,0.0161315383946011,7.73725597013817e-06,9.64481887742057e-06,-799.520997029664,-538.566970246527,0.015694938625888,0.0161696878889547,4.8382838599425e-05,8.40187274600268,0.0172111563565934,60.3644182031942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","treatment","11-228","feb 15",TRUE,"gompertz",FALSE,FALSE,0,8.11815865031305e-06,-770.881494212618,0.0166545975345463,62.2985941650654,3.95266035641878e-07,64.5657828716604,0.000120177777349314,7.46794602168216e-06,8.76837127894394e-06,-877.0922070365,-664.670781388737,0.0164569050908067,0.016852289978286,7.34343722045496e-06,8.89288008017113e-06,-897.430428641073,-644.332559784164,0.0164190490909417,0.016890145978151,5.66704631165802e-05,17.0849774664848,0.0171978766888527,62.3044365711782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","treatment","scc187","feb 15",TRUE,"gompertz",FALSE,FALSE,0,2.27624369262359e-05,-102.429908668758,0.0144787564828372,58.6312016407763,1.37154370865016e-06,22.5394698598941,7.46661591377388e-05,2.05062475255064e-05,2.50186263269654e-05,-139.507336588283,-65.3524807492317,0.0143559306510556,0.0146015823146188,2.00742112572816e-05,2.54506625951902e-05,-146.60726959415,-58.2525477433651,0.0143324108109272,0.0146251021547472,4.72014197377312e-05,3.81031586805386,0.0164331782079807,58.5986079134669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","treatment","ec116","feb 15",TRUE,"gompertz",FALSE,FALSE,0,5.20915230339442e-06,-1090.10027366451,0.0158261177785614,54.5251022673706,2.49514467704285e-07,86.5151854321973,0.000184189598409797,4.79870100402087e-06,5.61960360276797e-06,-1232.41775370047,-947.782793628543,0.0155231258891772,0.0161291096679455,4.72010394669402e-06,5.69820066009482e-06,-1259.67003711161,-920.530510217401,0.0154651061656782,0.0161871293914446,4.22918918241638e-05,15.1674564379203,0.0164964426942069,54.5220667643802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","treatment","p. caro","feb 15",TRUE,"gompertz",FALSE,FALSE,0,7.06882691625461e-06,-816.352242331788,0.0160452863438087,58.6811844061937,3.28975649100407e-07,66.2799603284519,0.000127639423831181,6.52766197348444e-06,7.60999185902478e-06,-925.382777072092,-707.321707591485,0.0158353194916064,0.016255253196011,6.42403464401781e-06,7.7136191884914e-06,-946.260964575554,-686.443520088023,0.0157951130730996,0.0162954596145178,4.50345717915272e-05,10.6614363143918,0.0170302668373459,58.6718856094453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","treatment","ec52","feb 15",TRUE,"gompertz",FALSE,FALSE,0,0.00076860333441974,588.455660693361,2.45474706648186,4955.74588110584,1.91354645184652e-05,33.0902247941087,0.0541681242212924,0.000737125495286865,0.000800081173552616,534.022240907052,642.889080479669,2.36564050213784,2.54385363082589,0.000731097823963549,0.000806108844875932,523.598820096907,653.312501289814,2.34857754300813,2.5609165899556,0.00241687011900177,2153.2073714852,2.1973444335643,4915.39867631236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","treatment","62-268","feb 15",TRUE,"richards",FALSE,FALSE,0,0.00719814762220517,1700.8824168446,1.74090650761877,4469.93878292796,0.00119294005154712,31.8458691061158,0.0108898473479536,0.00523576123741016,0.00916053400700019,1648.49596216504,1753.26887152416,1.72299270873139,1.75882030650615,0.00485998512117281,0.00953631012323753,1638.46451339661,1763.30032029258,1.71956240681678,1.76225060842076,0.0263295013748207,1787.46489799054,1.9129756420426,4516.04243908366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
