"","well","time","value","microbe","treatment"
"24903","H11","12:13:38",0.124,"ec52","treatment"
"24904","H11","12:28:38",0.127,"ec52","treatment"
"24905","H11","12:43:38",0.13,"ec52","treatment"
"24906","H11","12:58:38",0.134,"ec52","treatment"
"24907","H11","13:13:38",0.138,"ec52","treatment"
"24908","H11","13:28:38",0.142,"ec52","treatment"
"24909","H11","13:43:38",0.142,"ec52","treatment"
"24910","H11","13:58:38",0.147,"ec52","treatment"
"24911","H11","14:13:38",0.146,"ec52","treatment"
"24912","H11","14:28:38",0.148,"ec52","treatment"
"24913","H11","14:43:38",0.155,"ec52","treatment"
"24914","H11","14:58:38",0.163,"ec52","treatment"
"24915","H11","15:13:38",0.17,"ec52","treatment"
"24916","H11","15:28:38",0.178,"ec52","treatment"
"24917","H11","15:43:38",0.187,"ec52","treatment"
"24918","H11","15:58:38",0.199,"ec52","treatment"
"24919","H11","16:13:38",0.208,"ec52","treatment"
"24920","H11","16:28:38",0.221,"ec52","treatment"
"24921","H11","16:43:38",0.234,"ec52","treatment"
"24922","H11","16:58:38",0.246,"ec52","treatment"
"24923","H11","17:13:38",0.258,"ec52","treatment"
"24924","H11","17:28:38",0.268,"ec52","treatment"
"24925","H11","17:43:38",0.28,"ec52","treatment"
"24926","H11","17:58:38",0.294,"ec52","treatment"
"24927","H11","18:13:38",0.308,"ec52","treatment"
"24928","H11","18:28:38",0.32,"ec52","treatment"
"24929","H11","18:43:38",0.335,"ec52","treatment"
"24930","H11","18:58:38",0.349,"ec52","treatment"
"24931","H11","19:13:38",0.364,"ec52","treatment"
"24932","H11","19:28:38",0.373,"ec52","treatment"
"24933","H11","19:43:38",0.393,"ec52","treatment"
"24934","H11","19:58:38",0.406,"ec52","treatment"
"24935","H11","20:13:38",0.415,"ec52","treatment"
"24936","H11","20:28:38",0.432,"ec52","treatment"
"24937","H11","20:43:38",0.447,"ec52","treatment"
"24938","H11","20:58:38",0.462,"ec52","treatment"
"24939","H11","21:13:38",0.478,"ec52","treatment"
"24940","H11","21:28:38",0.495,"ec52","treatment"
"24941","H11","21:43:38",0.512,"ec52","treatment"
"24942","H11","21:58:38",0.523,"ec52","treatment"
"24943","H11","22:13:38",0.544,"ec52","treatment"
"24944","H11","22:28:38",0.555,"ec52","treatment"
"24945","H11","22:43:38",0.573,"ec52","treatment"
"24946","H11","22:58:38",0.589,"ec52","treatment"
"24947","H11","23:13:38",0.599,"ec52","treatment"
"24948","H11","23:28:38",0.617,"ec52","treatment"
"24949","H11","23:43:38",0.634,"ec52","treatment"
"24950","H11","23:58:38",0.645,"ec52","treatment"
"24951","H11","24:13:38",0.66,"ec52","treatment"
"24952","H11","24:28:38",0.674,"ec52","treatment"
"24953","H11","24:43:38",0.689,"ec52","treatment"
"24954","H11","24:58:38",0.699,"ec52","treatment"
"24955","H11","25:13:38",0.717,"ec52","treatment"
"24956","H11","25:28:38",0.729,"ec52","treatment"
"24957","H11","25:43:38",0.745,"ec52","treatment"
"24958","H11","25:58:38",0.756,"ec52","treatment"
"24959","H11","26:13:38",0.767,"ec52","treatment"
"24960","H11","26:28:38",0.78,"ec52","treatment"
"24961","H11","26:43:38",0.792,"ec52","treatment"
"24962","H11","26:58:38",0.804,"ec52","treatment"
"24963","H11","27:13:38",0.814,"ec52","treatment"
"24964","H11","27:28:38",0.818,"ec52","treatment"
"24965","H11","27:43:38",0.831,"ec52","treatment"
"24966","H11","27:58:38",0.842,"ec52","treatment"
"24967","H11","28:13:38",0.852,"ec52","treatment"
"24968","H11","28:28:38",0.861,"ec52","treatment"
"24969","H11","28:43:38",0.873,"ec52","treatment"
"24970","H11","28:58:38",0.881,"ec52","treatment"
"24971","H11","29:13:38",0.892,"ec52","treatment"
"24972","H11","29:28:38",0.9,"ec52","treatment"
"24973","H11","29:43:38",0.906,"ec52","treatment"
"24974","H11","29:58:38",0.917,"ec52","treatment"
"24975","H11","30:13:38",0.926,"ec52","treatment"
"24976","H11","30:28:38",0.937,"ec52","treatment"
"24977","H11","30:43:38",0.94,"ec52","treatment"
"24978","H11","30:58:38",0.95,"ec52","treatment"
"24979","H11","31:13:38",0.956,"ec52","treatment"
"24980","H11","31:28:38",0.964,"ec52","treatment"
"24981","H11","31:43:38",0.971,"ec52","treatment"
"24982","H11","31:58:38",0.981,"ec52","treatment"
"24983","H11","32:13:38",0.987,"ec52","treatment"
"24984","H11","32:28:38",0.995,"ec52","treatment"
"24985","H11","32:43:38",0.997,"ec52","treatment"
"24986","H11","32:58:38",1.004,"ec52","treatment"
"24987","H11","33:13:38",1.013,"ec52","treatment"
"24988","H11","33:28:38",1.019,"ec52","treatment"
"24989","H11","33:43:38",1.023,"ec52","treatment"
"24990","H11","33:58:38",1.029,"ec52","treatment"
"24991","H11","34:13:38",1.036,"ec52","treatment"
"24992","H11","34:28:38",1.04,"ec52","treatment"
"24993","H11","34:43:38",1.044,"ec52","treatment"
"24994","H11","34:58:38",1.048,"ec52","treatment"
"24995","H11","35:13:38",1.056,"ec52","treatment"
"24996","H11","35:28:38",1.058,"ec52","treatment"
"24997","H11","35:43:38",1.065,"ec52","treatment"
"24998","H11","35:58:38",1.07,"ec52","treatment"
"24999","H11","36:13:38",1.076,"ec52","treatment"
"25000","H11","36:28:38",1.08,"ec52","treatment"
"25001","H11","36:43:38",1.087,"ec52","treatment"
"25002","H11","36:58:38",1.09,"ec52","treatment"
"25003","H11","37:13:38",1.091,"ec52","treatment"
"25004","H11","37:28:38",1.096,"ec52","treatment"
"25005","H11","37:43:38",1.1,"ec52","treatment"
"25006","H11","37:58:38",1.106,"ec52","treatment"
"25007","H11","38:13:38",1.107,"ec52","treatment"
"25008","H11","38:28:38",1.111,"ec52","treatment"
"25009","H11","38:43:38",1.115,"ec52","treatment"
"25010","H11","38:58:38",1.123,"ec52","treatment"
"25011","H11","39:13:38",1.123,"ec52","treatment"
"25012","H11","39:28:38",1.127,"ec52","treatment"
"25013","H11","39:43:38",1.13,"ec52","treatment"
"25014","H11","39:58:38",1.134,"ec52","treatment"
"25015","H11","40:13:38",1.139,"ec52","treatment"
"25016","H11","40:28:38",1.142,"ec52","treatment"
"25017","H11","40:43:38",1.143,"ec52","treatment"
"25018","H11","40:58:38",1.145,"ec52","treatment"
"25019","H11","41:13:38",1.15,"ec52","treatment"
"25020","H11","41:28:38",1.153,"ec52","treatment"
"25021","H11","41:43:38",1.155,"ec52","treatment"
"25022","H11","41:58:38",1.158,"ec52","treatment"
"25023","H11","42:13:38",1.16,"ec52","treatment"
"25024","H11","42:28:38",1.165,"ec52","treatment"
"25025","H11","42:43:38",1.167,"ec52","treatment"
"25026","H11","42:58:38",1.17,"ec52","treatment"
"25027","H11","43:13:38",1.173,"ec52","treatment"
"25028","H11","43:28:38",1.172,"ec52","treatment"
"25029","H11","43:43:38",1.178,"ec52","treatment"
"25030","H11","43:58:38",1.182,"ec52","treatment"
"25031","H11","44:13:38",1.184,"ec52","treatment"
"25032","H11","44:28:38",1.185,"ec52","treatment"
"25033","H11","44:43:38",1.189,"ec52","treatment"
"25034","H11","44:58:38",1.191,"ec52","treatment"
"25035","H11","45:13:38",1.192,"ec52","treatment"
"25036","H11","45:28:38",1.194,"ec52","treatment"
"25037","H11","45:43:38",1.198,"ec52","treatment"
"25038","H11","45:58:38",1.198,"ec52","treatment"
"25039","H11","46:13:38",1.204,"ec52","treatment"
"25040","H11","46:28:38",1.204,"ec52","treatment"
"25041","H11","46:43:38",1.206,"ec52","treatment"
"25042","H11","46:58:38",1.209,"ec52","treatment"
"25043","H11","47:13:38",1.211,"ec52","treatment"
"25044","H11","47:28:38",1.212,"ec52","treatment"
"25045","H11","47:43:38",1.213,"ec52","treatment"
"25046","H11","47:58:38",1.217,"ec52","treatment"
"25047","H11","48:13:38",1.216,"ec52","treatment"
"25048","H11","48:28:38",1.22,"ec52","treatment"
"25049","H11","48:43:38",1.222,"ec52","treatment"
"25050","H11","48:58:38",1.223,"ec52","treatment"
"25051","H11","49:13:38",1.224,"ec52","treatment"
"25052","H11","49:28:38",1.227,"ec52","treatment"
"25053","H11","49:43:38",1.23,"ec52","treatment"
"25054","H11","49:58:38",1.231,"ec52","treatment"
"25055","H11","50:13:38",1.232,"ec52","treatment"
"25056","H11","50:28:38",1.233,"ec52","treatment"
"25057","H11","50:43:38",1.235,"ec52","treatment"
"25058","H11","50:58:38",1.239,"ec52","treatment"
"25059","H11","51:13:38",1.238,"ec52","treatment"
"25060","H11","51:28:38",1.242,"ec52","treatment"
"25061","H11","51:43:38",1.242,"ec52","treatment"
"25062","H11","51:58:38",1.243,"ec52","treatment"
"25063","H11","52:13:38",1.243,"ec52","treatment"
"25064","H11","52:28:38",1.245,"ec52","treatment"
"25065","H11","52:43:38",1.248,"ec52","treatment"
"25066","H11","52:58:38",1.248,"ec52","treatment"
"25067","H11","53:13:38",1.251,"ec52","treatment"
"25068","H11","53:28:38",1.251,"ec52","treatment"
"25069","H11","53:43:38",1.255,"ec52","treatment"
"25070","H11","53:58:38",1.255,"ec52","treatment"
"25071","H11","54:13:38",1.258,"ec52","treatment"
"25072","H11","54:28:38",1.256,"ec52","treatment"
"25073","H11","54:43:38",1.259,"ec52","treatment"
"25074","H11","54:58:38",1.26,"ec52","treatment"
"25075","H11","55:13:38",1.262,"ec52","treatment"
"25076","H11","55:28:38",1.261,"ec52","treatment"
"25077","H11","55:43:38",1.262,"ec52","treatment"
"25078","H11","55:58:38",1.266,"ec52","treatment"
"25079","H11","56:13:38",1.267,"ec52","treatment"
"25080","H11","56:28:38",1.268,"ec52","treatment"
"25081","H11","56:43:38",1.27,"ec52","treatment"
"25082","H11","56:58:38",1.268,"ec52","treatment"
"25083","H11","57:13:38",1.272,"ec52","treatment"
"25084","H11","57:28:38",1.272,"ec52","treatment"
"25085","H11","57:43:38",1.274,"ec52","treatment"
"25086","H11","57:58:38",1.274,"ec52","treatment"
"25087","H11","58:13:38",1.276,"ec52","treatment"
"25088","H11","58:28:38",1.278,"ec52","treatment"
"25089","H11","58:43:38",1.278,"ec52","treatment"
"25090","H11","58:58:38",1.279,"ec52","treatment"
"25091","H11","59:13:38",1.28,"ec52","treatment"
"25092","H11","59:28:38",1.282,"ec52","treatment"
"25093","H11","59:43:38",1.281,"ec52","treatment"
"25094","H11","59:58:38",1.283,"ec52","treatment"
"25095","H11","60:13:38",1.283,"ec52","treatment"
"25096","H11","60:28:38",1.284,"ec52","treatment"
"25097","H11","60:43:38",1.287,"ec52","treatment"
"25098","H11","60:58:38",1.287,"ec52","treatment"
"25099","H11","61:13:38",1.289,"ec52","treatment"
"25100","H11","61:28:38",1.289,"ec52","treatment"
"25101","H11","61:43:38",1.289,"ec52","treatment"
"25102","H11","61:58:38",1.291,"ec52","treatment"
"25103","H11","62:13:38",1.289,"ec52","treatment"
"25104","H11","62:28:38",1.291,"ec52","treatment"
"25105","H11","62:43:38",1.291,"ec52","treatment"
"25106","H11","62:58:38",1.295,"ec52","treatment"
"25107","H11","63:13:38",1.292,"ec52","treatment"
"25108","H11","63:28:38",1.293,"ec52","treatment"
"25109","H11","63:43:38",1.295,"ec52","treatment"
"25110","H11","63:58:38",1.294,"ec52","treatment"
"25111","H11","64:13:38",1.294,"ec52","treatment"
"25112","H11","64:28:38",1.298,"ec52","treatment"
"25113","H11","64:43:38",1.298,"ec52","treatment"
"25114","H11","64:58:38",1.299,"ec52","treatment"
"25115","H11","65:13:38",1.3,"ec52","treatment"
"25116","H11","65:28:38",1.301,"ec52","treatment"
"25117","H11","65:43:38",1.301,"ec52","treatment"
"25118","H11","65:58:38",1.303,"ec52","treatment"
"25119","H11","66:13:38",1.301,"ec52","treatment"
"25120","H11","66:28:38",1.302,"ec52","treatment"
"25121","H11","66:43:38",1.304,"ec52","treatment"
"25122","H11","66:58:38",1.305,"ec52","treatment"
"25123","H11","67:13:38",1.305,"ec52","treatment"
"25124","H11","67:28:38",1.308,"ec52","treatment"
"25125","H11","67:43:38",1.307,"ec52","treatment"
"25126","H11","67:58:38",1.308,"ec52","treatment"
"25127","H11","68:13:38",1.308,"ec52","treatment"
"25128","H11","68:28:38",1.31,"ec52","treatment"
"25129","H11","68:43:38",1.309,"ec52","treatment"
"25130","H11","68:58:38",1.311,"ec52","treatment"
"25131","H11","69:13:38",1.312,"ec52","treatment"
"25132","H11","69:28:38",1.313,"ec52","treatment"
"25133","H11","69:43:38",1.313,"ec52","treatment"
"25134","H11","69:58:38",1.313,"ec52","treatment"
"25135","H11","70:13:38",1.313,"ec52","treatment"
"25136","H11","70:28:38",1.314,"ec52","treatment"
"25137","H11","70:43:38",1.316,"ec52","treatment"
"25138","H11","70:58:38",1.317,"ec52","treatment"
"25139","H11","71:13:38",1.316,"ec52","treatment"
"25140","H11","71:28:38",1.317,"ec52","treatment"
"25141","H11","71:43:38",1.318,"ec52","treatment"
"25142","H11","71:58:38",1.319,"ec52","treatment"
"25143","H11","72:13:38",1.32,"ec52","treatment"
"25144","H12","0:13:38",0.087,"62-268","treatment"
"25145","H12","0:28:38",0.087,"62-268","treatment"
"25146","H12","0:43:38",0.087,"62-268","treatment"
"25147","H12","0:58:38",0.088,"62-268","treatment"
"25148","H12","1:13:38",0.088,"62-268","treatment"
"25149","H12","1:28:38",0.088,"62-268","treatment"
"25150","H12","1:43:38",0.088,"62-268","treatment"
"25151","H12","1:58:38",0.088,"62-268","treatment"
"25152","H12","2:13:38",0.088,"62-268","treatment"
"25153","H12","2:28:38",0.088,"62-268","treatment"
"25154","H12","2:43:38",0.088,"62-268","treatment"
"25155","H12","2:58:38",0.088,"62-268","treatment"
"25156","H12","3:13:38",0.088,"62-268","treatment"
"25157","H12","3:28:38",0.088,"62-268","treatment"
"25158","H12","3:43:38",0.088,"62-268","treatment"
"25159","H12","3:58:38",0.088,"62-268","treatment"
"25160","H12","4:13:38",0.088,"62-268","treatment"
"25161","H12","4:28:38",0.088,"62-268","treatment"
"25162","H12","4:43:38",0.088,"62-268","treatment"
"25163","H12","4:58:38",0.088,"62-268","treatment"
"25164","H12","5:13:38",0.088,"62-268","treatment"
"25165","H12","5:28:38",0.088,"62-268","treatment"
"25166","H12","5:43:38",0.088,"62-268","treatment"
"25167","H12","5:58:38",0.088,"62-268","treatment"
"25168","H12","6:13:38",0.088,"62-268","treatment"
"25169","H12","6:28:38",0.088,"62-268","treatment"
"25170","H12","6:43:38",0.089,"62-268","treatment"
"25171","H12","6:58:38",0.088,"62-268","treatment"
"25172","H12","7:13:38",0.089,"62-268","treatment"
"25173","H12","7:28:38",0.089,"62-268","treatment"
"25174","H12","7:43:38",0.088,"62-268","treatment"
"25175","H12","7:58:38",0.088,"62-268","treatment"
"25176","H12","8:13:38",0.088,"62-268","treatment"
"25177","H12","8:28:38",0.088,"62-268","treatment"
"25178","H12","8:43:38",0.089,"62-268","treatment"
"25179","H12","8:58:38",0.088,"62-268","treatment"
"25180","H12","9:13:38",0.088,"62-268","treatment"
"25181","H12","9:28:38",0.088,"62-268","treatment"
"25182","H12","9:43:38",0.089,"62-268","treatment"
"25183","H12","9:58:38",0.089,"62-268","treatment"
"25184","H12","10:13:38",0.088,"62-268","treatment"
"25185","H12","10:28:38",0.089,"62-268","treatment"
"25186","H12","10:43:38",0.089,"62-268","treatment"
"25187","H12","10:58:38",0.089,"62-268","treatment"
"25188","H12","11:13:38",0.089,"62-268","treatment"
"25189","H12","11:28:38",0.089,"62-268","treatment"
"25190","H12","11:43:38",0.089,"62-268","treatment"
"25191","H12","11:58:38",0.089,"62-268","treatment"
"25192","H12","12:13:38",0.089,"62-268","treatment"
"25193","H12","12:28:38",0.089,"62-268","treatment"
"25194","H12","12:43:38",0.089,"62-268","treatment"
"25195","H12","12:58:38",0.089,"62-268","treatment"
"25196","H12","13:13:38",0.089,"62-268","treatment"
"25197","H12","13:28:38",0.089,"62-268","treatment"
"25198","H12","13:43:38",0.089,"62-268","treatment"
"25199","H12","13:58:38",0.089,"62-268","treatment"
"25200","H12","14:13:38",0.089,"62-268","treatment"
"25201","H12","14:28:38",0.09,"62-268","treatment"
"25202","H12","14:43:38",0.089,"62-268","treatment"
"25203","H12","14:58:38",0.09,"62-268","treatment"
"25204","H12","15:13:38",0.09,"62-268","treatment"
"25205","H12","15:28:38",0.09,"62-268","treatment"
"25206","H12","15:43:38",0.09,"62-268","treatment"
"25207","H12","15:58:38",0.09,"62-268","treatment"
"25208","H12","16:13:38",0.09,"62-268","treatment"
"25209","H12","16:28:38",0.09,"62-268","treatment"
"25210","H12","16:43:38",0.09,"62-268","treatment"
"25211","H12","16:58:38",0.09,"62-268","treatment"
"25212","H12","17:13:38",0.091,"62-268","treatment"
"25213","H12","17:28:38",0.09,"62-268","treatment"
"25214","H12","17:43:38",0.09,"62-268","treatment"
"25215","H12","17:58:38",0.091,"62-268","treatment"
"25216","H12","18:13:38",0.091,"62-268","treatment"
"25217","H12","18:28:38",0.091,"62-268","treatment"
"25218","H12","18:43:38",0.091,"62-268","treatment"
"25219","H12","18:58:38",0.091,"62-268","treatment"
"25220","H12","19:13:38",0.091,"62-268","treatment"
"25221","H12","19:28:38",0.091,"62-268","treatment"
"25222","H12","19:43:38",0.091,"62-268","treatment"
"25223","H12","19:58:38",0.091,"62-268","treatment"
"25224","H12","20:13:38",0.091,"62-268","treatment"
"25225","H12","20:28:38",0.091,"62-268","treatment"
"25226","H12","20:43:38",0.091,"62-268","treatment"
"25227","H12","20:58:38",0.092,"62-268","treatment"
"25228","H12","21:13:38",0.092,"62-268","treatment"
"25229","H12","21:28:38",0.091,"62-268","treatment"
"25230","H12","21:43:38",0.092,"62-268","treatment"
"25231","H12","21:58:38",0.092,"62-268","treatment"
"25232","H12","22:13:38",0.092,"62-268","treatment"
"25233","H12","22:28:38",0.092,"62-268","treatment"
"25234","H12","22:43:38",0.093,"62-268","treatment"
"25235","H12","22:58:38",0.092,"62-268","treatment"
"25236","H12","23:13:38",0.093,"62-268","treatment"
"25237","H12","23:28:38",0.093,"62-268","treatment"
"25238","H12","23:43:38",0.093,"62-268","treatment"
"25239","H12","23:58:38",0.093,"62-268","treatment"
"25240","H12","24:13:38",0.093,"62-268","treatment"
"25241","H12","24:28:38",0.094,"62-268","treatment"
"25242","H12","24:43:38",0.093,"62-268","treatment"
"25243","H12","24:58:38",0.093,"62-268","treatment"
"25244","H12","25:13:38",0.092,"62-268","treatment"
"25245","H12","25:28:38",0.093,"62-268","treatment"
"25246","H12","25:43:38",0.094,"62-268","treatment"
"25247","H12","25:58:38",0.095,"62-268","treatment"
"25248","H12","26:13:38",0.094,"62-268","treatment"
"25249","H12","26:28:38",0.094,"62-268","treatment"
"25250","H12","26:43:38",0.094,"62-268","treatment"
"25251","H12","26:58:38",0.095,"62-268","treatment"
"25252","H12","27:13:38",0.094,"62-268","treatment"
"25253","H12","27:28:38",0.094,"62-268","treatment"
"25254","H12","27:43:38",0.095,"62-268","treatment"
"25255","H12","27:58:38",0.095,"62-268","treatment"
"25256","H12","28:13:38",0.094,"62-268","treatment"
"25257","H12","28:28:38",0.094,"62-268","treatment"
"25258","H12","28:43:38",0.095,"62-268","treatment"
"25259","H12","28:58:38",0.096,"62-268","treatment"
"25260","H12","29:13:38",0.095,"62-268","treatment"
"25261","H12","29:28:38",0.095,"62-268","treatment"
"25262","H12","29:43:38",0.096,"62-268","treatment"
"25263","H12","29:58:38",0.096,"62-268","treatment"
"25264","H12","30:13:38",0.096,"62-268","treatment"
"25265","H12","30:28:38",0.097,"62-268","treatment"
"25266","H12","30:43:38",0.097,"62-268","treatment"
"25267","H12","30:58:38",0.098,"62-268","treatment"
"25268","H12","31:13:38",0.098,"62-268","treatment"
"25269","H12","31:28:38",0.098,"62-268","treatment"
"25270","H12","31:43:38",0.099,"62-268","treatment"
"25271","H12","31:58:38",0.099,"62-268","treatment"
"25272","H12","32:13:38",0.099,"62-268","treatment"
"25273","H12","32:28:38",0.099,"62-268","treatment"
"25274","H12","32:43:38",0.101,"62-268","treatment"
"25275","H12","32:58:38",0.102,"62-268","treatment"
"25276","H12","33:13:38",0.102,"62-268","treatment"
"25277","H12","33:28:38",0.102,"62-268","treatment"
"25278","H12","33:43:38",0.102,"62-268","treatment"
"25279","H12","33:58:38",0.103,"62-268","treatment"
"25280","H12","34:13:38",0.104,"62-268","treatment"
"25281","H12","34:28:38",0.104,"62-268","treatment"
"25282","H12","34:43:38",0.105,"62-268","treatment"
"25283","H12","34:58:38",0.106,"62-268","treatment"
"25284","H12","35:13:38",0.108,"62-268","treatment"
"25285","H12","35:28:38",0.108,"62-268","treatment"
"25286","H12","35:43:38",0.111,"62-268","treatment"
"25287","H12","35:58:38",0.112,"62-268","treatment"
"25288","H12","36:13:38",0.112,"62-268","treatment"
"25289","H12","36:28:38",0.114,"62-268","treatment"
"25290","H12","36:43:38",0.114,"62-268","treatment"
"25291","H12","36:58:38",0.113,"62-268","treatment"
"25292","H12","37:13:38",0.114,"62-268","treatment"
"25293","H12","37:28:38",0.119,"62-268","treatment"
"25294","H12","37:43:38",0.117,"62-268","treatment"
"25295","H12","37:58:38",0.117,"62-268","treatment"
"25296","H12","38:13:38",0.12,"62-268","treatment"
"25297","H12","38:28:38",0.12,"62-268","treatment"
"25298","H12","38:43:38",0.122,"62-268","treatment"
"25299","H12","38:58:38",0.122,"62-268","treatment"
"25300","H12","39:13:38",0.125,"62-268","treatment"
"25301","H12","39:28:38",0.128,"62-268","treatment"
"25302","H12","39:43:38",0.126,"62-268","treatment"
"25303","H12","39:58:38",0.126,"62-268","treatment"
"25304","H12","40:13:38",0.128,"62-268","treatment"
"25305","H12","40:28:38",0.132,"62-268","treatment"
"25306","H12","40:43:38",0.134,"62-268","treatment"
"25307","H12","40:58:38",0.134,"62-268","treatment"
"25308","H12","41:13:38",0.137,"62-268","treatment"
"25309","H12","41:28:38",0.144,"62-268","treatment"
"25310","H12","41:43:38",0.138,"62-268","treatment"
"25311","H12","41:58:38",0.141,"62-268","treatment"
"25312","H12","42:13:38",0.145,"62-268","treatment"
"25313","H12","42:28:38",0.148,"62-268","treatment"
"25314","H12","42:43:38",0.146,"62-268","treatment"
"25315","H12","42:58:38",0.147,"62-268","treatment"
"25316","H12","43:13:38",0.148,"62-268","treatment"
"25317","H12","43:28:38",0.147,"62-268","treatment"
"25318","H12","43:43:38",0.15,"62-268","treatment"
"25319","H12","43:58:38",0.162,"62-268","treatment"
"25320","H12","44:13:38",0.155,"62-268","treatment"
"25321","H12","44:28:38",0.161,"62-268","treatment"
"25322","H12","44:43:38",0.158,"62-268","treatment"
"25323","H12","44:58:38",0.164,"62-268","treatment"
"25324","H12","45:13:38",0.164,"62-268","treatment"
"25325","H12","45:28:38",0.162,"62-268","treatment"
"25326","H12","45:43:38",0.171,"62-268","treatment"
"25327","H12","45:58:38",0.173,"62-268","treatment"
"25328","H12","46:13:38",0.17,"62-268","treatment"
"25329","H12","46:28:38",0.171,"62-268","treatment"
"25330","H12","46:43:38",0.179,"62-268","treatment"
"25331","H12","46:58:38",0.172,"62-268","treatment"
"25332","H12","47:13:38",0.175,"62-268","treatment"
"25333","H12","47:28:38",0.17,"62-268","treatment"
"25334","H12","47:43:38",0.175,"62-268","treatment"
"25335","H12","47:58:38",0.191,"62-268","treatment"
"25336","H12","48:13:38",0.192,"62-268","treatment"
"25337","H12","48:28:38",0.187,"62-268","treatment"
"25338","H12","48:43:38",0.192,"62-268","treatment"
"25339","H12","48:58:38",0.186,"62-268","treatment"
"25340","H12","49:13:38",0.18,"62-268","treatment"
"25341","H12","49:28:38",0.185,"62-268","treatment"
"25342","H12","49:43:38",0.175,"62-268","treatment"
"25343","H12","49:58:38",0.175,"62-268","treatment"
"25344","H12","50:13:38",0.188,"62-268","treatment"
"25345","H12","50:28:38",0.192,"62-268","treatment"
"25346","H12","50:43:38",0.187,"62-268","treatment"
"25347","H12","50:58:38",0.187,"62-268","treatment"
"25348","H12","51:13:38",0.186,"62-268","treatment"
"25349","H12","51:28:38",0.186,"62-268","treatment"
"25350","H12","51:43:38",0.203,"62-268","treatment"
"25351","H12","51:58:38",0.196,"62-268","treatment"
"25352","H12","52:13:38",0.192,"62-268","treatment"
"25353","H12","52:28:38",0.193,"62-268","treatment"
"25354","H12","52:43:38",0.189,"62-268","treatment"
"25355","H12","52:58:38",0.183,"62-268","treatment"
"25356","H12","53:13:38",0.185,"62-268","treatment"
"25357","H12","53:28:38",0.184,"62-268","treatment"
"25358","H12","53:43:38",0.185,"62-268","treatment"
"25359","H12","53:58:38",0.183,"62-268","treatment"
"25360","H12","54:13:38",0.239,"62-268","treatment"
"25361","H12","54:28:38",0.219,"62-268","treatment"
"25362","H12","54:43:38",0.238,"62-268","treatment"
"25363","H12","54:58:38",0.24,"62-268","treatment"
"25364","H12","55:13:38",0.239,"62-268","treatment"
"25365","H12","55:28:38",0.228,"62-268","treatment"
"25366","H12","55:43:38",0.245,"62-268","treatment"
"25367","H12","55:58:38",0.239,"62-268","treatment"
"25368","H12","56:13:38",0.236,"62-268","treatment"
"25369","H12","56:28:38",0.222,"62-268","treatment"
"25370","H12","56:43:38",0.226,"62-268","treatment"
"25371","H12","56:58:38",0.242,"62-268","treatment"
"25372","H12","57:13:38",0.223,"62-268","treatment"
"25373","H12","57:28:38",0.209,"62-268","treatment"
"25374","H12","57:43:38",0.204,"62-268","treatment"
"25375","H12","57:58:38",0.203,"62-268","treatment"
"25376","H12","58:13:38",0.205,"62-268","treatment"
"25377","H12","58:28:38",0.223,"62-268","treatment"
"25378","H12","58:43:38",0.212,"62-268","treatment"
"25379","H12","58:58:38",0.202,"62-268","treatment"
"25380","H12","59:13:38",0.204,"62-268","treatment"
"25381","H12","59:28:38",0.198,"62-268","treatment"
"25382","H12","59:43:38",0.189,"62-268","treatment"
"25383","H12","59:58:38",0.184,"62-268","treatment"
"25384","H12","60:13:38",0.176,"62-268","treatment"
"25385","H12","60:28:38",0.19,"62-268","treatment"
"25386","H12","60:43:38",0.183,"62-268","treatment"
"25387","H12","60:58:38",0.176,"62-268","treatment"
"25388","H12","61:13:38",0.174,"62-268","treatment"
"25389","H12","61:28:38",0.17,"62-268","treatment"
"25390","H12","61:43:38",0.166,"62-268","treatment"
"25391","H12","61:58:38",0.162,"62-268","treatment"
"25392","H12","62:13:38",0.159,"62-268","treatment"
"25393","H12","62:28:38",0.16,"62-268","treatment"
"25394","H12","62:43:38",0.162,"62-268","treatment"
"25395","H12","62:58:38",0.16,"62-268","treatment"
"25396","H12","63:13:38",0.158,"62-268","treatment"
"25397","H12","63:28:38",0.161,"62-268","treatment"
"25398","H12","63:43:38",0.159,"62-268","treatment"
"25399","H12","63:58:38",0.163,"62-268","treatment"
"25400","H12","64:13:38",0.158,"62-268","treatment"
"25401","H12","64:28:38",0.158,"62-268","treatment"
"25402","H12","64:43:38",0.153,"62-268","treatment"
"25403","H12","64:58:38",0.155,"62-268","treatment"
"25404","H12","65:13:38",0.152,"62-268","treatment"
"25405","H12","65:28:38",0.15,"62-268","treatment"
"25406","H12","65:43:38",0.153,"62-268","treatment"
"25407","H12","65:58:38",0.149,"62-268","treatment"
"25408","H12","66:13:38",0.151,"62-268","treatment"
"25409","H12","66:28:38",0.149,"62-268","treatment"
"25410","H12","66:43:38",0.148,"62-268","treatment"
"25411","H12","66:58:38",0.148,"62-268","treatment"
"25412","H12","67:13:38",0.147,"62-268","treatment"
"25413","H12","67:28:38",0.147,"62-268","treatment"
"25414","H12","67:43:38",0.145,"62-268","treatment"
"25415","H12","67:58:38",0.144,"62-268","treatment"
"25416","H12","68:13:38",0.148,"62-268","treatment"
"25417","H12","68:28:38",0.147,"62-268","treatment"
"25418","H12","68:43:38",0.149,"62-268","treatment"
"25419","H12","68:58:38",0.147,"62-268","treatment"
